jra_race_id,netkeiba_race_id,race_date,course,race_no,mapping_status,mapping_note
202405190806,202408031006,2024-05-19,kyoto,6,mapped,calendar course=kyoto meeting=3 day=10
202405190807,202408031007,2024-05-19,kyoto,7,mapped,calendar course=kyoto meeting=3 day=10
202405190808,202408031008,2024-05-19,kyoto,8,mapped,calendar course=kyoto meeting=3 day=10
202405190809,202408031009,2024-05-19,kyoto,9,mapped,calendar course=kyoto meeting=3 day=10
202405190810,202408031010,2024-05-19,kyoto,10,mapped,calendar course=kyoto meeting=3 day=10
202405190811,202408031011,2024-05-19,kyoto,11,mapped,calendar course=kyoto meeting=3 day=10
202405190812,202408031012,2024-05-19,kyoto,12,mapped,calendar course=kyoto meeting=3 day=10
202405190401,202404010801,2024-05-19,niigata,1,mapped,calendar course=niigata meeting=1 day=8
202405190402,202404010802,2024-05-19,niigata,2,mapped,calendar course=niigata meeting=1 day=8
202405190403,202404010803,2024-05-19,niigata,3,mapped,calendar course=niigata meeting=1 day=8
202405190404,202404010804,2024-05-19,niigata,4,mapped,calendar course=niigata meeting=1 day=8
202405190405,202404010805,2024-05-19,niigata,5,mapped,calendar course=niigata meeting=1 day=8
202405190406,202404010806,2024-05-19,niigata,6,mapped,calendar course=niigata meeting=1 day=8
202405190407,202404010807,2024-05-19,niigata,7,mapped,calendar course=niigata meeting=1 day=8
202405190408,202404010808,2024-05-19,niigata,8,mapped,calendar course=niigata meeting=1 day=8
202405190409,202404010809,2024-05-19,niigata,9,mapped,calendar course=niigata meeting=1 day=8
202405190410,202404010810,2024-05-19,niigata,10,mapped,calendar course=niigata meeting=1 day=8
202405190411,202404010811,2024-05-19,niigata,11,mapped,calendar course=niigata meeting=1 day=8
202405190412,202404010812,2024-05-19,niigata,12,mapped,calendar course=niigata meeting=1 day=8
202405190501,202405021001,2024-05-19,tokyo,1,mapped,calendar course=tokyo meeting=2 day=10
202405190502,202405021002,2024-05-19,tokyo,2,mapped,calendar course=tokyo meeting=2 day=10
202405190503,202405021003,2024-05-19,tokyo,3,mapped,calendar course=tokyo meeting=2 day=10
202405190504,202405021004,2024-05-19,tokyo,4,mapped,calendar course=tokyo meeting=2 day=10
202405190505,202405021005,2024-05-19,tokyo,5,mapped,calendar course=tokyo meeting=2 day=10
202405190506,202405021006,2024-05-19,tokyo,6,mapped,calendar course=tokyo meeting=2 day=10
202405190507,202405021007,2024-05-19,tokyo,7,mapped,calendar course=tokyo meeting=2 day=10
202405190508,202405021008,2024-05-19,tokyo,8,mapped,calendar course=tokyo meeting=2 day=10
202405190509,202405021009,2024-05-19,tokyo,9,mapped,calendar course=tokyo meeting=2 day=10
202405190510,202405021010,2024-05-19,tokyo,10,mapped,calendar course=tokyo meeting=2 day=10
202405190511,202405021011,2024-05-19,tokyo,11,mapped,calendar course=tokyo meeting=2 day=10
202405190512,202405021012,2024-05-19,tokyo,12,mapped,calendar course=tokyo meeting=2 day=10
202405250801,202408031101,2024-05-25,kyoto,1,mapped,calendar course=kyoto meeting=3 day=11
202405250802,202408031102,2024-05-25,kyoto,2,mapped,calendar course=kyoto meeting=3 day=11
202405250803,202408031103,2024-05-25,kyoto,3,mapped,calendar course=kyoto meeting=3 day=11
202405250804,202408031104,2024-05-25,kyoto,4,mapped,calendar course=kyoto meeting=3 day=11
202405250805,202408031105,2024-05-25,kyoto,5,mapped,calendar course=kyoto meeting=3 day=11
202405250806,202408031106,2024-05-25,kyoto,6,mapped,calendar course=kyoto meeting=3 day=11
202405250807,202408031107,2024-05-25,kyoto,7,mapped,calendar course=kyoto meeting=3 day=11
202405250808,202408031108,2024-05-25,kyoto,8,mapped,calendar course=kyoto meeting=3 day=11
202405250809,202408031109,2024-05-25,kyoto,9,mapped,calendar course=kyoto meeting=3 day=11
202405250810,202408031110,2024-05-25,kyoto,10,mapped,calendar course=kyoto meeting=3 day=11
202405250811,202408031111,2024-05-25,kyoto,11,mapped,calendar course=kyoto meeting=3 day=11
202405250812,202408031112,2024-05-25,kyoto,12,mapped,calendar course=kyoto meeting=3 day=11
202405250501,202405021101,2024-05-25,tokyo,1,mapped,calendar course=tokyo meeting=2 day=11
202405250502,202405021102,2024-05-25,tokyo,2,mapped,calendar course=tokyo meeting=2 day=11
202405250503,202405021103,2024-05-25,tokyo,3,mapped,calendar course=tokyo meeting=2 day=11
202405250504,202405021104,2024-05-25,tokyo,4,mapped,calendar course=tokyo meeting=2 day=11
202405250505,202405021105,2024-05-25,tokyo,5,mapped,calendar course=tokyo meeting=2 day=11
202405250506,202405021106,2024-05-25,tokyo,6,mapped,calendar course=tokyo meeting=2 day=11
202405250507,202405021107,2024-05-25,tokyo,7,mapped,calendar course=tokyo meeting=2 day=11
202405250508,202405021108,2024-05-25,tokyo,8,mapped,calendar course=tokyo meeting=2 day=11
202405250509,202405021109,2024-05-25,tokyo,9,mapped,calendar course=tokyo meeting=2 day=11
202405250510,202405021110,2024-05-25,tokyo,10,mapped,calendar course=tokyo meeting=2 day=11
202405250511,202405021111,2024-05-25,tokyo,11,mapped,calendar course=tokyo meeting=2 day=11
202405250512,202405021112,2024-05-25,tokyo,12,mapped,calendar course=tokyo meeting=2 day=11
202405260801,202408031201,2024-05-26,kyoto,1,mapped,calendar course=kyoto meeting=3 day=12
202405260802,202408031202,2024-05-26,kyoto,2,mapped,calendar course=kyoto meeting=3 day=12
202405260803,202408031203,2024-05-26,kyoto,3,mapped,calendar course=kyoto meeting=3 day=12
202405260804,202408031204,2024-05-26,kyoto,4,mapped,calendar course=kyoto meeting=3 day=12
202405260805,202408031205,2024-05-26,kyoto,5,mapped,calendar course=kyoto meeting=3 day=12
202405260806,202408031206,2024-05-26,kyoto,6,mapped,calendar course=kyoto meeting=3 day=12
202405260807,202408031207,2024-05-26,kyoto,7,mapped,calendar course=kyoto meeting=3 day=12
202405260808,202408031208,2024-05-26,kyoto,8,mapped,calendar course=kyoto meeting=3 day=12
202405260809,202408031209,2024-05-26,kyoto,9,mapped,calendar course=kyoto meeting=3 day=12
202405260810,202408031210,2024-05-26,kyoto,10,mapped,calendar course=kyoto meeting=3 day=12
202405260811,202408031211,2024-05-26,kyoto,11,mapped,calendar course=kyoto meeting=3 day=12
202405260812,202408031212,2024-05-26,kyoto,12,mapped,calendar course=kyoto meeting=3 day=12
202405260501,202405021201,2024-05-26,tokyo,1,mapped,calendar course=tokyo meeting=2 day=12
202405260502,202405021202,2024-05-26,tokyo,2,mapped,calendar course=tokyo meeting=2 day=12
202405260503,202405021203,2024-05-26,tokyo,3,mapped,calendar course=tokyo meeting=2 day=12
202405260504,202405021204,2024-05-26,tokyo,4,mapped,calendar course=tokyo meeting=2 day=12
202405260505,202405021205,2024-05-26,tokyo,5,mapped,calendar course=tokyo meeting=2 day=12
202405260506,202405021206,2024-05-26,tokyo,6,mapped,calendar course=tokyo meeting=2 day=12
202405260507,202405021207,2024-05-26,tokyo,7,mapped,calendar course=tokyo meeting=2 day=12
202405260508,202405021208,2024-05-26,tokyo,8,mapped,calendar course=tokyo meeting=2 day=12
202405260509,202405021209,2024-05-26,tokyo,9,mapped,calendar course=tokyo meeting=2 day=12
202405260510,202405021210,2024-05-26,tokyo,10,mapped,calendar course=tokyo meeting=2 day=12
202405260511,202405021211,2024-05-26,tokyo,11,mapped,calendar course=tokyo meeting=2 day=12
202405260512,202405021212,2024-05-26,tokyo,12,mapped,calendar course=tokyo meeting=2 day=12
